file,selector,context,line_before,declarations
delivery-tax-document.css,.dtd-page-shell,,10,min-width:0; color:var(--dtd-text)
delivery-tax-document.css,.dtd-page-shell,,282,"padding:12px; border-radius:18px; background:radial-gradient(circle at 100% 0, rgba(8, 104, 201, .08), transparent 30%),
    linear-gradient(180deg, #f8fbff 0%, #f3f7fb 100%)"
delivery-tax-document.css,.dtd-toolbar,,11,"display:flex; align-items:center; justify-content:space-between; gap:16px; background:#fff; border:1px solid var(--dtd-border); border-radius:14px; padding:12px 16px; margin-bottom:12px; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
delivery-tax-document.css,.dtd-toolbar,,289,"position:sticky; top:8px; z-index:20; min-height:68px; border-color:#cbdbea; border-radius:16px; background:rgba(255, 255, 255, .96); box-shadow:0 10px 28px rgba(15, 73, 134, .10); backdrop-filter:blur(10px)"
delivery-tax-document.css,.dtd-brand-title img,,24,width:58px; height:58px; object-fit:contain
delivery-tax-document.css,.dtd-brand-title img,,300,"width:52px; height:52px; filter:drop-shadow(0 5px 8px rgba(8, 104, 201, .14))"
delivery-tax-document.css,.dtd-brand-title h2,,25,margin:2px 0 0; font-size:22px; color:#111827
delivery-tax-document.css,.dtd-brand-title h2,,305,font-size:21px; letter-spacing:-.02em
delivery-tax-document.css,.dtd-company-mini,,26,color:var(--dtd-blue-dark); font-size:13px; font-weight:700
delivery-tax-document.css,.dtd-company-mini,,309,display:inline-flex; align-items:center; min-height:22px; padding:2px 9px; border-radius:999px; background:var(--dtd-blue-soft); color:var(--dtd-blue-dark); font-size:11px
delivery-tax-document.css,.dtd-toolbar-actions,,27,display:flex; gap:8px; flex-wrap:wrap; justify-content:flex-end
delivery-tax-document.css,.dtd-toolbar-actions,,319,gap:7px
delivery-tax-document.css,.dtd-btn,,28,border:1px solid var(--dtd-blue); color:var(--dtd-blue-dark); background:#fff; border-radius:8px; padding:9px 14px; font:inherit; font-size:13px; font-weight:700; cursor:pointer
delivery-tax-document.css,.dtd-btn,,320,"min-height:40px; border-radius:10px; padding:9px 13px; box-shadow:0 2px 5px rgba(15, 73, 134, .06); transition:background .16s ease, border-color .16s ease, box-shadow .16s ease, transform .16s ease"
delivery-tax-document.css,.dtd-btn:hover,,39,background:var(--dtd-blue-soft)
delivery-tax-document.css,.dtd-btn:hover,,327,"border-color:var(--dtd-blue-dark); box-shadow:0 5px 12px rgba(8, 104, 201, .12); transform:translateY(-1px)"
delivery-tax-document.css,.dtd-btn-primary,,41,background:var(--dtd-blue); color:#fff
delivery-tax-document.css,.dtd-btn-primary,,339,"border-color:transparent; background:linear-gradient(135deg, #0b76d9, #0758b6); box-shadow:0 7px 15px rgba(8, 104, 201, .22)"
delivery-tax-document.css,.dtd-workspace,,44,"display:grid; grid-template-columns:minmax(560px, 1.05fr) minmax(520px, .95fr); gap:12px; align-items:start"
delivery-tax-document.css,.dtd-workspace,,346,"grid-template-columns:minmax(600px, 1.04fr) minmax(560px, .96fr); gap:16px"
delivery-tax-document.css,.dtd-editor-card,,50,"background:#fff; border:1px solid var(--dtd-border); border-radius:14px; overflow:hidden; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
delivery-tax-document.css,.dtd-editor-card,,350,padding:2px 0 10px; overflow:visible; border:0; background:transparent; box-shadow:none
delivery-tax-document.css,.dtd-preview-card,,50,"background:#fff; border:1px solid var(--dtd-border); border-radius:14px; overflow:hidden; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
delivery-tax-document.css,.dtd-preview-card,,125,position:sticky; top:8px; padding:12px
delivery-tax-document.css,.dtd-preview-card,,482,"top:90px; border-color:#cfdeeb; border-radius:16px; padding:13px; box-shadow:0 12px 30px rgba(15, 73, 134, .10)"
delivery-tax-document.css,.dtd-form-section,,57,padding:14px 16px; border-bottom:1px solid #e7edf4
delivery-tax-document.css,.dtd-form-section,,357,"margin:10px; padding:16px 17px; border:1px solid #d9e5f0; border-radius:14px; background:#fff; box-shadow:0 5px 18px rgba(20, 65, 110, .055)"
delivery-tax-document.css,.dtd-form-section,,1668,transition:background .15s ease
delivery-tax-document.css,.dtd-form-section:last-child,,58,border-bottom:0
delivery-tax-document.css,.dtd-form-section:last-child,,365,border-bottom:1px solid #d9e5f0
delivery-tax-document.css,.dtd-section-title,,59,display:flex; align-items:center; gap:8px; color:var(--dtd-blue-dark); font-weight:800; font-size:14px; margin-bottom:12px
delivery-tax-document.css,.dtd-section-title,,366,margin-bottom:14px; padding-bottom:10px; border-bottom:1px solid #e9f0f6; color:#074d98; font-size:14px; letter-spacing:-.01em
delivery-tax-document.css,.dtd-section-title,,1672,font-size:15px
delivery-tax-document.css,.dtd-section-title span,,60,display:grid; place-items:center; width:22px; height:22px; border-radius:50%; color:#fff; background:var(--dtd-blue); font-size:12px
delivery-tax-document.css,.dtd-section-title span,,374,"width:25px; height:25px; box-shadow:0 4px 10px rgba(8, 104, 201, .22)"
delivery-tax-document.css,.dtd-grid,,61,display:grid; gap:10px 12px
delivery-tax-document.css,.dtd-grid,,379,gap:12px 14px
delivery-tax-document.css,.dtd-field,,70,display:flex; flex-direction:column; gap:5px; min-width:0
delivery-tax-document.css,.dtd-field,,380,gap:6px
delivery-tax-document.css,.dtd-field > span,,71,font-size:12px; color:#374151; font-weight:700
delivery-tax-document.css,.dtd-field > span,,381,color:#334155; font-size:11px; letter-spacing:.01em
delivery-tax-document.css,.dtd-field input,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
delivery-tax-document.css,.dtd-field input,,386,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
delivery-tax-document.css,.dtd-field input,,1671,min-height:42px; border-width:1.5px
delivery-tax-document.css,.dtd-field select,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
delivery-tax-document.css,.dtd-field select,,386,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
delivery-tax-document.css,.dtd-field select,,1671,min-height:42px; border-width:1.5px
delivery-tax-document.css,.dtd-field textarea,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
delivery-tax-document.css,.dtd-field textarea,,75,min-height:72px; resize:vertical
delivery-tax-document.css,.dtd-field textarea,,386,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
delivery-tax-document.css,.dtd-field textarea,,397,min-height:78px; line-height:1.45
delivery-tax-document.css,.dtd-field textarea,,1671,min-height:42px; border-width:1.5px
delivery-tax-document.css,.dtd-field input:focus,,76,"border-color:var(--dtd-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
delivery-tax-document.css,.dtd-field input:focus,,401,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
delivery-tax-document.css,.dtd-field select:focus,,76,"border-color:var(--dtd-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
delivery-tax-document.css,.dtd-field select:focus,,401,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
delivery-tax-document.css,.dtd-field textarea:focus,,76,"border-color:var(--dtd-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
delivery-tax-document.css,.dtd-field textarea:focus,,401,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
delivery-tax-document.css,.dtd-company-settings,,77,margin-top:12px; border:1px dashed #b8cbe0; border-radius:9px; background:#f8fbff
delivery-tax-document.css,.dtd-company-settings,,408,border-style:solid; border-color:#d1dfec; background:#f8fbff
delivery-tax-document.css,.dtd-company-settings summary,,78,cursor:pointer; padding:10px 12px; color:var(--dtd-blue-dark); font-weight:700; font-size:12px
delivery-tax-document.css,.dtd-company-settings summary,,413,padding:11px 13px
delivery-tax-document.css,.dtd-branch-options,,89,"display:grid; grid-template-columns:repeat(2, minmax(0, 1fr)); gap:8px"
delivery-tax-document.css,.dtd-branch-options,,414,gap:10px
delivery-tax-document.css,.dtd-branch-option,,90,display:grid; grid-template-columns:auto 1fr; grid-template-rows:auto auto; align-items:center; column-gap:8px; border:1px solid #bfd0e3; border-radius:9px; padding:9px 10px; background:#fff; color:#334155; cursor:pointer; text-align:left; font:inherit
delivery-tax-document.css,.dtd-branch-option,,415,"min-height:62px; border-radius:12px; padding:10px 12px; box-shadow:0 2px 7px rgba(15, 73, 134, .04); transition:.16s ease"
delivery-tax-document.css,.dtd-branch-option:hover,,91,background:#f4f9ff; border-color:var(--dtd-blue)
delivery-tax-document.css,.dtd-branch-option:hover,,422,"transform:translateY(-1px); box-shadow:0 6px 14px rgba(8, 104, 201, .09)"
delivery-tax-document.css,.dtd-branch-option.active,,92,"border-color:var(--dtd-blue); background:var(--dtd-blue-soft); box-shadow:0 0 0 2px rgba(8,104,201,.1); color:var(--dtd-blue-dark)"
delivery-tax-document.css,.dtd-branch-option.active,,423,"background:linear-gradient(180deg, #f4faff, #e9f5ff); box-shadow:inset 0 0 0 1px rgba(8,104,201,.12), 0 6px 15px rgba(8,104,201,.08)"
delivery-tax-document.css,.dtd-branch-dot,,96,grid-row:1 / span 2; width:11px; height:11px; border-radius:50%; background:var(--dtd-blue)
delivery-tax-document.css,.dtd-branch-dot,,427,"width:13px; height:13px; box-shadow:0 0 0 4px rgba(8,104,201,.09)"
delivery-tax-document.css,.dtd-branch-dot.ub,,97,background:#7c4cc4
delivery-tax-document.css,.dtd-branch-dot.ub,,428,"box-shadow:0 0 0 4px rgba(124,76,196,.10)"
delivery-tax-document.css,.dtd-items-wrap,,99,overflow-x:auto; border:1px solid #cfdbea; border-radius:8px
delivery-tax-document.css,.dtd-items-wrap,,431,"border-color:#c9d9e8; border-radius:11px; background:#fff; box-shadow:inset 0 1px 0 rgba(255,255,255,.7)"
delivery-tax-document.css,.dtd-items-editor,,100,width:100%; min-width:790px; border-collapse:collapse; font-size:12px
delivery-tax-document.css,.dtd-items-editor,,437,font-size:12px
delivery-tax-document.css,.dtd-items-editor th,,101,"background:linear-gradient(180deg, #1484d7, #0870c4); color:#fff; padding:8px 6px; white-space:nowrap"
delivery-tax-document.css,.dtd-items-editor th,,438,"position:sticky; top:0; z-index:2; height:38px; padding:8px; background:linear-gradient(180deg, #0f7bd5, #075eb8); letter-spacing:.01em"
delivery-tax-document.css,.dtd-items-editor td,,102,border-top:1px solid #dbe5ef; padding:4px; text-align:center
delivery-tax-document.css,.dtd-items-editor td,,447,padding:5px; background:#fff
delivery-tax-document.css,.dtd-items-editor input,,103,width:100%; box-sizing:border-box; border:1px solid transparent; border-radius:4px; padding:7px 6px; font:inherit; background:#fff
delivery-tax-document.css,.dtd-items-editor input,,450,border-radius:7px; padding:8px; background:transparent
delivery-tax-document.css,.dtd-items-editor textarea,,103,width:100%; box-sizing:border-box; border:1px solid transparent; border-radius:4px; padding:7px 6px; font:inherit; background:#fff
delivery-tax-document.css,.dtd-items-editor textarea,,104,min-height:50px; resize:vertical; line-height:1.35
delivery-tax-document.css,.dtd-items-editor textarea,,450,border-radius:7px; padding:8px; background:transparent
delivery-tax-document.css,.dtd-add-item,,108,margin-top:10px; border:1px solid var(--dtd-blue); color:var(--dtd-blue); background:#fff; border-radius:7px; padding:7px 12px; font-weight:700; cursor:pointer
delivery-tax-document.css,.dtd-add-item,,456,min-height:38px; border-radius:9px; padding:8px 13px; background:#f5faff
delivery-tax-document.css,.dtd-summary-grid,,110,"display:grid; grid-template-columns:1.1fr repeat(3, 1fr); gap:10px; align-items:end"
delivery-tax-document.css,.dtd-summary-grid,,462,gap:12px
delivery-tax-document.css,.dtd-summary-box,,111,display:grid; grid-template-columns:1fr auto auto; gap:8px; align-items:center; background:#f8fafc; border:1px solid #d8e2ee; border-radius:8px; padding:8px 10px; min-height:40px
delivery-tax-document.css,.dtd-summary-box,,463,"min-height:50px; border-radius:11px; background:#fff; box-shadow:0 3px 10px rgba(15,73,134,.045)"
delivery-tax-document.css,.dtd-summary-box,,1673,min-height:48px
delivery-tax-document.css,.dtd-summary-grand,,115,background:#eaf5ff; border-color:#b9daf8
delivery-tax-document.css,.dtd-summary-grand,,469,"background:linear-gradient(135deg, #eaf6ff, #f7fbff); border-color:#a9d1f3"
delivery-tax-document.css,.dtd-template-upload,,117,display:flex; flex-direction:column; align-items:center; justify-content:center; text-align:center; border:1.5px dashed #5ba6e7; border-radius:10px; min-height:110px; cursor:pointer; color:var(--dtd-blue-dark); background:#fbfdff
delivery-tax-document.css,.dtd-template-upload,,473,"min-height:126px; border-radius:13px; background:linear-gradient(180deg, #fbfdff, #f4f9ff); transition:border-color .16s ease, background .16s ease, transform .16s ease"
delivery-tax-document.css,.dtd-preview-heading,,126,font-weight:800; font-size:13px; margin-bottom:9px
delivery-tax-document.css,.dtd-preview-heading,,489,display:flex; align-items:center; gap:8px; color:#15324f; font-size:13px
delivery-tax-document.css,.dtd-preview-tabs,,127,display:grid; grid-template-columns:.9fr .8fr 1.4fr; border:1px solid #cbd5e1; border-radius:7px; overflow:hidden; margin-bottom:9px
delivery-tax-document.css,.dtd-preview-tabs,,504,gap:4px; padding:4px; border:1px solid #d3dfeb; border-radius:11px; background:#eef3f8
delivery-tax-document.css,.dtd-preview-tabs button,,128,border:0; border-right:1px solid #cbd5e1; background:#f8fafc; padding:9px 6px; font:inherit; font-size:11px; cursor:pointer; color:#334155
delivery-tax-document.css,.dtd-preview-tabs button,,511,min-height:38px; border:0; border-radius:8px; background:transparent; color:#475569
delivery-tax-document.css,.dtd-preview-tabs button.active,,130,background:var(--dtd-blue); color:#fff; font-weight:800
delivery-tax-document.css,.dtd-preview-tabs button.active,,518,"background:#fff; color:#0758b6; box-shadow:0 3px 10px rgba(15,73,134,.12)"
delivery-tax-document.css,.dtd-preview-scroll,,131,max-height:calc(100vh - 220px); min-height:620px; overflow:auto; padding:8px; background:#eef3f8; border-radius:8px
delivery-tax-document.css,.dtd-preview-scroll,,523,"padding:16px; border:1px solid #d6e0ea; border-radius:12px; background:linear-gradient(45deg, rgba(8,104,201,.025) 25%, transparent 25%) 0 0/18px 18px,
    linear-gradient(-45deg, rgba(8,104,201,.025) 25%, transparent 25%) 0 0/18px 18px,
    #edf2f7"
delivery-tax-document.css,.dtd-document-page,,137,"--doc-blue:#0758b6; width:100%; aspect-ratio:210 / 297; box-sizing:border-box; background:#fff; color:var(--doc-blue); border:1px solid #cfd9e5; padding:1.85%; font-family:Tahoma, 'Noto Sans Thai', Arial, sans-serif; font-size:clamp(6.15px, .72vw, 11.2px); line-height:1.2; overflow:hidden; position:relative"
delivery-tax-document.css,.dtd-document-page,,538,"padding:1.75%; font-size:clamp(5.5px, .60vw, 9.2px)"
delivery-tax-document.css,.dtd-document-page,,651,"font-size:clamp(8.8px, .86vw, 12.4px); text-rendering:geometricPrecision; -webkit-font-smoothing:antialiased"
delivery-tax-document.css,.dtd-document-page,,1086,"--doc-blue:#0c447c; padding:1.35% 1.55% 1.28%; background:#fff; color:var(--doc-blue); border:0; box-shadow:none; font-family:""Leelawadee UI"", Tahoma, ""Noto Sans Thai"", Arial, sans-serif; font-size:clamp(6px, .69vw, 10.6px); line-height:1.16"
delivery-tax-document.css,.dtd-doc-header,,156,display:grid; grid-template-columns:1.48fr .82fr; gap:1.7%; min-height:13.5%
delivery-tax-document.css,.dtd-doc-header,,542,grid-template-columns:1.52fr .82fr; gap:1.55%; min-height:13%
delivery-tax-document.css,.dtd-doc-header,,1098,grid-template-columns:1.54fr .78fr; gap:1.15%; min-height:11.4%
delivery-tax-document.css,.dtd-doc-company,,157,display:flex; gap:2%; min-width:0; align-items:flex-start
delivery-tax-document.css,.dtd-doc-company,,543,gap:1.6%
delivery-tax-document.css,.dtd-doc-company,,1103,gap:1.6%
delivery-tax-document.css,.dtd-doc-company img,,158,width:13.5%; max-width:86px; aspect-ratio:1; object-fit:contain; flex:0 0 auto
delivery-tax-document.css,.dtd-doc-company img,,545,width:11.5%; max-width:68px; min-width:42px
delivery-tax-document.css,.dtd-doc-company img,,1104,width:11.4%; max-width:76px; margin-top:.2em
delivery-tax-document.css,.dtd-doc-company-th,,159,font-size:1.86em; line-height:1.08; font-weight:800; border-bottom:1px solid var(--doc-blue); padding-bottom:.28em; white-space:nowrap; letter-spacing:-.015em
delivery-tax-document.css,.dtd-doc-company-th,,550,font-size:1.34em; line-height:1.12; white-space:normal; overflow-wrap:anywhere; letter-spacing:-.01em
delivery-tax-document.css,.dtd-doc-company-th,,734,font-size:1.26em
delivery-tax-document.css,.dtd-doc-company-th,,1109,font-size:1.72em; line-height:1.03; font-weight:700; padding-bottom:.18em; border-bottom:1px solid var(--doc-blue); letter-spacing:-.025em
delivery-tax-document.css,.dtd-doc-company-en,,160,font-size:1.25em; line-height:1.08; font-weight:800; margin:.48em 0 .72em; white-space:nowrap; letter-spacing:-.015em
delivery-tax-document.css,.dtd-doc-company-en,,557,font-size:1.02em; line-height:1.12; margin:.38em 0 .55em; white-space:normal; overflow-wrap:anywhere
delivery-tax-document.css,.dtd-doc-company-en,,735,font-size:.96em
delivery-tax-document.css,.dtd-doc-company-en,,1117,"font-size:1.16em; line-height:1.04; font-weight:700; margin:.32em 0 .52em; letter-spacing:-.02em; font-family:""Times New Roman"", Georgia, serif; font-style:italic"
delivery-tax-document.css,.dtd-doc-contact,,161,font-size:1.02em; line-height:1.18; margin:.18em 0; min-height:1em
delivery-tax-document.css,.dtd-doc-contact,,564,font-size:.84em; line-height:1.22; margin:.12em 0
delivery-tax-document.css,.dtd-doc-contact,,736,font-size:.8em
delivery-tax-document.css,.dtd-doc-contact,,1126,font-size:.95em; line-height:1.08; margin:.13em 0
delivery-tax-document.css,.dtd-doc-tax,,162,font-size:1.13em; line-height:1.15; font-weight:800; margin-top:.3em
delivery-tax-document.css,.dtd-doc-tax,,565,font-size:.94em; line-height:1.15; margin-top:.22em
delivery-tax-document.css,.dtd-doc-tax,,737,font-size:.9em
delivery-tax-document.css,.dtd-doc-tax,,1131,font-size:1.02em; line-height:1.08; margin-top:.24em
delivery-tax-document.css,.dtd-doc-title,,163,text-align:center; font-weight:700
delivery-tax-document.css,.dtd-doc-title,,1136,"padding-right:.2em; text-align:center; font-family:""Leelawadee UI"", Tahoma, ""Noto Sans Thai"", Arial, sans-serif"
delivery-tax-document.css,.dtd-doc-no,,164,text-align:right; font-size:1.08em; min-height:1.35em
delivery-tax-document.css,.dtd-doc-no,,566,font-size:.92em; min-height:1.25em
delivery-tax-document.css,.dtd-doc-no,,738,font-size:.86em
delivery-tax-document.css,.dtd-doc-no,,1141,min-height:1.15em; font-size:.98em; line-height:1.05; margin-bottom:.12em
delivery-tax-document.css,.dtd-doc-no strong,,165,margin-left:.45em; font-size:1.18em
delivery-tax-document.css,.dtd-doc-no strong,,567,font-size:1.02em; margin-left:.35em
delivery-tax-document.css,.dtd-doc-no strong,,739,font-size:1em
delivery-tax-document.css,.dtd-doc-no strong,,1147,font-size:1.12em; font-weight:700
delivery-tax-document.css,.dtd-doc-title h3,,166,font-size:1.52em; line-height:1.08; margin:.38em 0
delivery-tax-document.css,.dtd-doc-title h3,,568,font-size:1.16em; line-height:1.1; margin:.32em 0
delivery-tax-document.css,.dtd-doc-title h3,,740,font-size:1.08em
delivery-tax-document.css,.dtd-doc-title h3,,1151,font-size:1.42em; line-height:1.03; margin:.22em 0; font-weight:700
delivery-tax-document.css,.dtd-doc-title h2,,167,font-size:1.42em; line-height:1.12; margin:.28em 0
delivery-tax-document.css,.dtd-doc-title h2,,569,font-size:1.08em; line-height:1.14; margin:.26em 0
delivery-tax-document.css,.dtd-doc-title h2,,741,font-size:1em
delivery-tax-document.css,.dtd-doc-title h2,,1157,font-size:1.28em; line-height:1.08; margin:.2em 0; font-weight:700
delivery-tax-document.css,.dtd-doc-title h4,,168,font-size:1.3em; line-height:1.12; margin:.45em 0 .2em
delivery-tax-document.css,.dtd-doc-title h4,,570,font-size:1.02em; line-height:1.12; margin:.35em 0 .18em
delivery-tax-document.css,.dtd-doc-title h4,,742,font-size:.96em
delivery-tax-document.css,.dtd-doc-title h4,,1169,font-size:1.14em; line-height:1.08; margin:.26em 0 .12em; font-weight:700
delivery-tax-document.css,.dtd-doc-title small,,169,font-size:1em
delivery-tax-document.css,.dtd-doc-title small,,572,font-size:.82em
delivery-tax-document.css,.dtd-doc-title small,,744,font-size:.78em
delivery-tax-document.css,.dtd-doc-title small,,1175,font-size:.92em; line-height:1.08
delivery-tax-document.css,.dtd-doc-party-grid,,170,display:grid; grid-template-columns:1.8fr .95fr; gap:1.4%; height:12.2%; margin-bottom:.9%
delivery-tax-document.css,.dtd-doc-party-grid,,573,height:12.1%; margin-bottom:.85%
delivery-tax-document.css,.dtd-doc-party-grid,,1179,grid-template-columns:1.74fr .98fr; gap:1.1%; height:12.05%; margin-bottom:.72%
delivery-tax-document.css,.dtd-doc-party-box,,171,border:1.35px solid var(--doc-blue); border-radius:.85em; padding:1.15%; position:relative; overflow:hidden; font-size:1.04em; line-height:1.26
delivery-tax-document.css,.dtd-doc-party-box,,574,padding:1.05%; border-width:1px; font-size:.9em; line-height:1.24
delivery-tax-document.css,.dtd-doc-party-box,,640,overflow-wrap:anywhere
delivery-tax-document.css,.dtd-doc-party-box,,664,font-size:1em; line-height:1.24
delivery-tax-document.css,.dtd-doc-party-box,,856,font-size:1.08em; line-height:1.28
delivery-tax-document.css,.dtd-doc-party-box,,1185,border:1.05px solid var(--doc-blue); border-radius:.82em; padding:1.02% 1.12%; font-size:.98em; line-height:1.18
delivery-tax-document.css,.dtd-doc-party-box,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-party-box > div,,172,margin-bottom:.55em
delivery-tax-document.css,.dtd-doc-party-box > div,,580,margin-bottom:.42em
delivery-tax-document.css,.dtd-doc-party-box > div,,668,margin-bottom:.38em
delivery-tax-document.css,.dtd-doc-party-box > div,,1192,margin-bottom:.48em
delivery-tax-document.css,.dtd-doc-party-bottom,,173,position:absolute; bottom:.7em; left:1.1%; right:1.1%; margin:0!important
delivery-tax-document.css,.dtd-doc-party-bottom,,581,bottom:.62em
delivery-tax-document.css,.dtd-doc-party-bottom,,1193,bottom:.55em; left:1.05%; right:1.05%
delivery-tax-document.css,.dtd-doc-meta-table,,174,width:100%; border-collapse:separate; border-spacing:0; table-layout:fixed
delivery-tax-document.css,.dtd-doc-meta-table,,175,height:8.1%; margin-bottom:1%
delivery-tax-document.css,.dtd-doc-meta-table,,582,height:8%; margin-bottom:.9%
delivery-tax-document.css,.dtd-doc-meta-table,,1198,height:7.62%; margin-bottom:.76%
delivery-tax-document.css,.dtd-doc-items-table,,174,width:100%; border-collapse:separate; border-spacing:0; table-layout:fixed
delivery-tax-document.css,.dtd-doc-items-table,,182,height:77%; color:var(--doc-blue)
delivery-tax-document.css,.dtd-doc-items-table,,1236,height:76.8%
delivery-tax-document.css,.dtd-doc-meta-table th,,176,border-right:1px solid var(--doc-blue); border-bottom:1px solid var(--doc-blue); text-align:center; padding:.45em .25em
delivery-tax-document.css,.dtd-doc-meta-table th,,583,padding:.38em .2em
delivery-tax-document.css,.dtd-doc-meta-table th,,1202,border-right:1.05px solid var(--doc-blue); border-bottom:1.05px solid var(--doc-blue); padding:.34em .2em
delivery-tax-document.css,.dtd-doc-meta-table td,,176,border-right:1px solid var(--doc-blue); border-bottom:1px solid var(--doc-blue); text-align:center; padding:.45em .25em
delivery-tax-document.css,.dtd-doc-meta-table td,,180,height:3.35em; color:#111827; font-size:1.02em; line-height:1.15
delivery-tax-document.css,.dtd-doc-meta-table td,,583,padding:.38em .2em
delivery-tax-document.css,.dtd-doc-meta-table td,,592,height:3.1em; font-size:.94em; line-height:1.12
delivery-tax-document.css,.dtd-doc-meta-table td,,676,font-size:1em; line-height:1.2
delivery-tax-document.css,.dtd-doc-meta-table td,,862,font-size:1.06em; line-height:1.22
delivery-tax-document.css,.dtd-doc-meta-table td,,1202,border-right:1.05px solid var(--doc-blue); border-bottom:1.05px solid var(--doc-blue); padding:.34em .2em
delivery-tax-document.css,.dtd-doc-meta-table td,,1225,height:3.08em; font-size:.98em; line-height:1.1; vertical-align:middle
delivery-tax-document.css,.dtd-doc-meta-table th:first-child,,177,border-left:1px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-meta-table th:first-child,,1208,border-left:1.05px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-meta-table td:first-child,,177,border-left:1px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-meta-table td:first-child,,1208,border-left:1.05px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-meta-table thead th,,178,border-top:1px solid var(--doc-blue); border-radius:.55em .55em 0 0; font-size:1.12em; line-height:1.08; font-weight:800; overflow:hidden
delivery-tax-document.css,.dtd-doc-meta-table thead th,,585,font-size:.9em; line-height:1.05; font-weight:800
delivery-tax-document.css,.dtd-doc-meta-table thead th,,641,font-size:.84em
delivery-tax-document.css,.dtd-doc-meta-table thead th,,671,font-size:.86em; line-height:1.03
delivery-tax-document.css,.dtd-doc-meta-table thead th,,867,font-size:.92em; line-height:1.04
delivery-tax-document.css,.dtd-doc-meta-table thead th,,1210,border-top:1.05px solid var(--doc-blue); border-radius:.52em .52em 0 0; font-size:.97em; line-height:1.02; font-weight:700
delivery-tax-document.css,.dtd-doc-meta-table thead th,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-meta-table th span,,179,font-size:.84em; line-height:1.05; font-style:italic
delivery-tax-document.css,.dtd-doc-meta-table th span,,590,font-size:.82em; line-height:1.02
delivery-tax-document.css,.dtd-doc-meta-table th span,,681,font-size:.78em; line-height:1
delivery-tax-document.css,.dtd-doc-meta-table th span,,872,font-size:.8em
delivery-tax-document.css,.dtd-doc-meta-table th span,,1217,"font-size:.83em; line-height:1.02; font-family:""Times New Roman"", Georgia, serif; font-style:italic; font-weight:700"
delivery-tax-document.css,.dtd-doc-items-table th span,,179,font-size:.84em; line-height:1.05; font-style:italic
delivery-tax-document.css,.dtd-doc-items-table th span,,590,font-size:.82em; line-height:1.02
delivery-tax-document.css,.dtd-doc-items-table th span,,681,font-size:.78em; line-height:1
delivery-tax-document.css,.dtd-doc-items-table th span,,872,font-size:.8em
delivery-tax-document.css,.dtd-doc-items-table th span,,1217,"font-size:.83em; line-height:1.02; font-family:""Times New Roman"", Georgia, serif; font-style:italic; font-weight:700"
delivery-tax-document.css,.dtd-doc-items-section,,181,height:47.2%; position:relative; border:1px solid var(--doc-blue); border-radius:.65em; overflow:hidden
delivery-tax-document.css,.dtd-doc-items-section,,599,height:47.6%; border-width:1px
delivery-tax-document.css,.dtd-doc-items-section,,1231,height:47.35%; border:1.05px solid var(--doc-blue); border-radius:.62em
delivery-tax-document.css,.dtd-doc-items-section,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-items-table th,,183,border-right:1px solid var(--doc-blue); border-bottom:1px solid #b9d2ef; padding:.45em .35em; text-align:center
delivery-tax-document.css,.dtd-doc-items-table th,,185,height:4em; font-size:1.12em; line-height:1.08; font-weight:800
delivery-tax-document.css,.dtd-doc-items-table th,,600,padding:.38em .3em
delivery-tax-document.css,.dtd-doc-items-table th,,602,height:3.75em; font-size:.9em; line-height:1.05
delivery-tax-document.css,.dtd-doc-items-table th,,641,font-size:.84em
